Year,Month,Day,Weekday,Hour,Minute,Second,ContentLength,ElapsedTimeMilisecond 
2022,5,6,Friday,11,59,53,2730,58
2022,5,6,Friday,11,59,55,2730,59
2022,5,6,Friday,11,59,56,2730,86
2022,5,6,Friday,11,59,56,2730,72
2022,5,6,Friday,11,59,57,2730,55
2022,5,6,Friday,11,59,59,2730,59
2022,5,6,Friday,12,0,1,2730,55
2022,5,6,Friday,12,0,2,2730,86
2022,5,6,Friday,12,0,3,2730,59
2022,5,6,Friday,12,0,5,2730,54
2022,5,6,Friday,12,0,6,2730,56
2022,5,6,Friday,12,0,7,2730,58
2022,5,6,Friday,12,0,7,2730,60
2022,5,6,Friday,12,0,8,2730,58
2022,5,6,Friday,12,0,9,2730,53
2022,5,6,Friday,12,0,9,2730,59
2022,5,6,Friday,12,0,10,2730,58
2022,5,6,Friday,12,0,11,2730,55
2022,5,6,Friday,12,0,12,2730,65
2022,5,6,Friday,12,0,12,2730,74
2022,5,6,Friday,12,0,14,2730,57
2022,5,6,Friday,12,0,15,2730,52
2022,5,6,Friday,12,0,15,2730,58
2022,5,6,Friday,12,0,16,2730,54
2022,5,6,Friday,12,0,18,2730,58
2022,5,6,Friday,12,0,20,2730,59
2022,5,6,Friday,12,0,21,2730,61
2022,5,6,Friday,12,0,21,2730,47
2022,5,6,Friday,12,0,21,2730,166
2022,5,6,Friday,12,0,21,2730,57
2022,5,6,Friday,12,0,22,2730,57
2022,5,6,Friday,12,0,24,2730,55
2022,5,6,Friday,12,0,25,2730,53
2022,5,6,Friday,12,0,27,2730,61
2022,5,6,Friday,12,0,27,2730,58
2022,5,6,Friday,12,0,29,2730,54
2022,5,6,Friday,12,0,31,2730,82
2022,5,6,Friday,12,0,34,2730,236
2022,5,6,Friday,12,0,34,2730,405
2022,5,6,Friday,12,0,34,2730,380
2022,5,6,Friday,12,0,34,2730,95
2022,5,6,Friday,12,0,37,2730,58
2022,5,6,Friday,12,0,37,2730,50
2022,5,6,Friday,12,0,37,2730,56
2022,5,6,Friday,12,0,37,2730,63
2022,5,6,Friday,12,0,39,2730,50
2022,5,6,Friday,12,0,39,2730,59
2022,5,6,Friday,12,0,40,2730,54
2022,5,6,Friday,12,0,41,2730,222
2022,5,6,Friday,12,0,41,2730,223
2022,5,6,Friday,12,0,42,2730,206
2022,5,6,Friday,12,0,42,2730,201
2022,5,6,Friday,12,0,42,2730,371
2022,5,6,Friday,12,0,42,2730,166
2022,5,6,Friday,12,0,44,2730,55
2022,5,6,Friday,12,0,46,2730,63
2022,5,6,Friday,12,0,46,2730,50
2022,5,6,Friday,12,0,49,2730,62
2022,5,6,Friday,12,0,51,2730,377
2022,5,6,Friday,12,0,53,2730,56
2022,5,6,Friday,12,0,54,2730,55
2022,5,6,Friday,12,0,55,2730,106
2022,5,6,Friday,12,0,55,2730,96
2022,5,6,Friday,12,0,56,2730,55
2022,5,6,Friday,12,0,57,2730,56
2022,5,6,Friday,12,0,58,2730,53
2022,5,6,Friday,12,0,59,2730,56
2022,5,6,Friday,12,1,0,2730,51
2022,5,6,Friday,12,1,2,2730,420
2022,5,6,Friday,12,1,3,2730,58
