Year,Month,Day,Weekday,Hour,Minute,Second,ContentLength,ElapsedTimeMilisecond 
2022,5,6,Friday,10,5,41,2730,55
2022,5,6,Friday,10,5,41,2730,56
2022,5,6,Friday,10,5,42,2730,55
2022,5,6,Friday,10,5,43,2730,55
2022,5,6,Friday,10,5,44,2730,56
2022,5,6,Friday,10,5,45,2730,192
2022,5,6,Friday,10,5,46,2730,58
2022,5,6,Friday,10,5,47,2730,54
2022,5,6,Friday,10,5,49,2730,57
2022,5,6,Friday,10,5,49,2730,59
2022,5,6,Friday,10,5,50,2730,54
2022,5,6,Friday,10,5,52,2730,52
2022,5,6,Friday,10,5,53,2730,64
2022,5,6,Friday,10,5,56,2730,230
2022,5,6,Friday,10,5,56,2730,169
2022,5,6,Friday,10,5,56,2730,55
2022,5,6,Friday,10,5,58,2730,56
2022,5,6,Friday,10,6,0,2730,56
2022,5,6,Friday,10,6,1,2730,54
2022,5,6,Friday,10,6,1,2730,54
2022,5,6,Friday,10,6,3,2730,61
2022,5,6,Friday,10,6,4,2730,49
2022,5,6,Friday,10,6,5,2730,100
2022,5,6,Friday,10,6,5,2730,55
2022,5,6,Friday,10,6,6,2730,56
2022,5,6,Friday,10,6,8,2730,60
2022,5,6,Friday,10,6,8,2730,54
2022,5,6,Friday,10,6,9,2730,52
2022,5,6,Friday,10,6,11,2730,56
2022,5,6,Friday,10,6,11,2730,56
2022,5,6,Friday,10,6,11,2730,54
2022,5,6,Friday,10,6,11,2730,54
2022,5,6,Friday,10,6,13,2730,58
2022,5,6,Friday,10,6,13,2730,59
2022,5,6,Friday,10,6,15,2730,223
2022,5,6,Friday,10,6,16,2730,56
2022,5,6,Friday,10,6,16,2730,56
2022,5,6,Friday,10,6,17,2730,60
2022,5,6,Friday,10,6,17,2730,57
2022,5,6,Friday,10,6,17,2730,57
2022,5,6,Friday,10,6,18,2730,57
2022,5,6,Friday,10,6,19,2730,63
2022,5,6,Friday,10,6,20,2730,57
2022,5,6,Friday,10,6,21,2730,58
2022,5,6,Friday,10,6,22,2730,60
2022,5,6,Friday,10,6,22,2730,61
